Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,SubLabel
172.16.0.1-192.168.10.50-40490-80-6,172.16.0.1,40490,192.168.10.50,80,6,5/7/2017 11:17,10641367,7,6,629,11632,629,0,89.85714286,237.7396535,5840,0,1938.666667,2550.37524,1152.201592,1.221647557,886780.5833,2074560.94,5635904,14,5639870,939978.3333,2301642.309,5638186,49,10600000,2128258.2,2922410.421,5635904,14,0,0,0,0,232,200,0.657810223,0.563837334,0,5840,875.7857143,1854.936705,3440790.181,0,0,0,1,0,0,0,0,0,943.1538462,89.85714286,1938.666667,0,0,0,0,0,0,7,629,6,11632,29200,237,1,32,808,0,808,808,5635904,0,5635904,5635904,Attack,DOS goldeneye
192.168.10.16-69.172.216.111-41952-443-6,192.168.10.16,41952,69.172.216.111,443,6,03/07/2017 09:15:43,75049077,25,19,5501,5359,786,0,220.04,333.849452098797,1448,0,282.052631578947,412.032964388397,144.705310632934,0.586283026505443,1745327.37209302,3681011.13423732,10216120,3,66057975,2752415.625,4373146.11906808,10240053,198,75025033,4168057.38888889,4799643.77519189,10241032,3,0,0,0,0,808,616,0.333115355969001,0.253167670536441,0,1448,241.333333333333,364.064554715232,132543,0,0,0,1,0,0,0,0,0,246.818181818182,220.04,282.052631578947,0,0,0,0,0,0,25,5501,19,5359,29200,52,9,32,814936.285714286,2062339.82336041,5491546,23896,9906360,488831.568075003,10216120,8967169,Normal,Normal
172.16.0.1-192.168.10.50-46488-22-6,172.16.0.1,46488,192.168.10.50,22,6,4/7/2017 2:10,13512148,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,351.7575444,3.92239635,259849,707965.5475,2604181,3,11800000,587759.35,1038478.815,2665884,309,13500000,435870.3548,879144.7494,2604181,3,0,0,0,0,680,1032,1.554157044,2.368239306,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-51794-22-6,172.16.0.1,51794,192.168.10.50,22,6,4/7/2017 3:05,67,1,1,0,0,0,0,0,0,0,0,0,0,0,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-40846-80-6,172.16.0.1,40846,192.168.10.50,80,6,5/7/2017 11:17,9369460,8,6,509,11632,509,0,63.625,179.9586758,5840,0,1938.666667,2550.37524,1295.805735,1.494216316,720727.6923,1763438.751,4999938,16,4369522,624217.4286,1650752.863,4367773,31,9369424,1873884.8,2575277.395,5001539,16,0,0,0,0,264,200,0.853837895,0.640378421,0,5840,809.4,1802.87064,3250342.543,0,0,0,1,0,0,0,0,0,867.2142857,63.625,1938.666667,0,0,0,0,0,0,8,509,6,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-59858-80-6,172.16.0.1,59858,192.168.10.50,80,6,5/7/2017 10:04,3002719,3,0,0,0,0,0,0,0,0,0,0,0,0,0.999094487,1501359.5,710814.142,2003981,998738,3002719,1501359.5,710814.142,2003981,998738,0,0,0,0,0,0,0,0,0,120,0,0.999094487,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-34094-80-6,172.16.0.1,34094,192.168.10.50,80,6,5/7/2017 11:11,10768789,9,5,349,11632,349,0,38.77777778,116.3333333,8736,0,2326.4,3796.176603,1112.567068,1.30005333,828368.3846,1821397.525,5000629,85,5768160,721020,1672390.715,4768958,190,9771517,2442879.25,2821887.683,5002991,88,0,0,0,0,304,168,0.835748569,0.464304761,0,8736,798.7333333,2318.507662,5375477.781,0,0,0,1,0,0,0,0,0,855.7857143,38.77777778,2326.4,0,0,0,0,0,0,9,349,5,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-35600-1149-6,172.16.0.1,35600,192.168.10.50,1149,6,7/7/2017 2:54,69,1,1,0,6,0,0,0,0,6,6,6,0,86956.52174,28985.50725,69,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,14492.75362,14492.75362,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-60694-80-6,172.16.0.1,60694,192.168.10.50,80,6,5/7/2017 10:07,3001075,3,0,0,0,0,0,0,0,0,0,0,0,0,0.999641795,1500537.5,711978.0398,2003982,997093,3001075,1500537.5,711978.0398,2003982,997093,0,0,0,0,0,0,0,0,0,120,0,0.999641795,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-43228-2033-6,172.16.0.1,43228,192.168.10.50,2033,6,7/7/2017 2:54,43,1,1,0,6,0,0,0,0,6,6,6,0,139534.8837,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-54706-80-6,172.16.0.1,54706,192.168.10.50,80,6,5/7/2017 9:49,3003082,3,0,0,0,0,0,0,0,0,0,0,0,0,0.998973721,1501541,711292.8533,2004501,998581,3003082,1501541,711292.8533,2004501,998581,0,0,0,0,0,0,0,0,0,120,0,0.998973721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
192.168.10.1-192.168.10.3-53-61797-17,192.168.10.3,61797,192.168.10.1,53,17,03/07/2017 09:01:27,140328,1,1,101,165,101,101,101,0,165,165,165,0,1895.55897611311,14.25232312867,140328,0,140328,140328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7.12616156433499,7.12616156433499,101,165,122.333333333333,36.950417228136,1365.33333333333,0,0,0,0,0,0,0,0,1,183.5,101,165,0,0,0,0,0,0,1,101,1,165,-1,-1,0,20,0,0,0,0,0,0,0,0,Normal,Normal
172.217.11.2-192.168.10.16-443-54530-6,172.217.11.2,443,192.168.10.16,54530,6,03/07/2017 09:06:58,74617,2,3,0,18,0,0,0,0,6,6,6,0,241.231890855971,67.0088585711031,18654.25,37264.5107698554,74551,0,74617,74617,0,74617,74617,4,2,2.82842712474619,4,0,0,0,0,0,64,60,26.8035434284412,40.2053151426619,0,6,3,3.286335345031,10.8,0,0,0,0,1,0,0,0,1,3.6,0,6,0,0,0,0,0,0,2,0,3,18,349,0,0,32,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-50180-22-6,172.16.0.1,50180,192.168.10.50,22,6,4/7/2017 2:48,13834847,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,343.5527693,3.830906117,266054.75,718984.7441,2632447,3,11900000,593927.8,1042579.938,2701396,445,13800000,446282.5161,892068.0361,2632447,3,0,0,0,0,680,1032,1.517906197,2.31299992,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-53686-80-6,172.16.0.1,53686,192.168.10.50,80,6,5/7/2017 9:48,679,1,2,231,483,231,231,231,0,483,0,241.5,341.5325753,1051546.392,4418.26215,339.5,478.7112909,678,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,32,64,1472.75405,2945.5081,0,483,236.25,197.2770894,38918.25,0,1,0,0,1,1,0,0,2,315,231,241.5,0,0,0,0,0,0,1,231,2,483,229,235,0,32,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-59529-5087-6,172.16.0.1,59529,192.168.10.50,5087,6,7/7/2017 2:53,54,1,1,2,6,2,2,2,0,6,6,6,0,148148.1481,37037.03704,54,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-46356-22-6,172.16.0.1,46356,192.168.10.50,22,6,4/7/2017 2:09,13280994,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,357.8798394,3.990665157,255403.7308,691386.0545,2435076,4,11000000,547805.3,967475.4883,2491846,587,13300000,428414.5161,857979.4652,2435076,4,0,0,0,0,680,1032,1.581206949,2.409458208,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-59184-80-6,172.16.0.1,59184,192.168.10.50,80,6,5/7/2017 10:02,3001634,3,0,0,0,0,0,0,0,0,0,0,0,0,0.99945563,1500817,711588.424,2003986,997648,3001634,1500817,711588.424,2003986,997648,0,0,0,0,0,0,0,0,0,120,0,0.99945563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-58456-80-6,172.16.0.1,58456,192.168.10.50,80,6,5/7/2017 10:00,3003939,3,0,0,0,0,0,0,0,0,0,0,0,0,0.998688722,1501969.5,710145.219,2004118,999821,3003939,1501969.5,710145.219,2004118,999821,0,0,0,0,0,0,0,0,0,120,0,0.998688722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-51903-109-6,172.16.0.1,51903,192.168.10.50,109,6,7/7/2017 3:08,49,1,1,2,6,2,2,2,0,6,6,6,0,163265.3061,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-47792-22-6,172.16.0.1,47792,192.168.10.50,22,6,4/7/2017 2:24,11925275,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,398.5652322,4.444341954,229332.2115,636242.7339,2457748,3,10700000,533991.45,955913.6948,2501380,326,11900000,384681.1935,791534.4938,2457748,3,0,0,0,0,680,1032,1.76096568,2.683376274,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-38124-80-6,172.16.0.1,38124,192.168.10.50,80,6,5/7/2017 11:13,5005508,4,4,336,3525,336,0,84,168,3525,0,881.25,1762.5,771.3502805,1.598239379,715072.5714,1890788.154,5002977,59,2531,843.6666667,759.224824,1702,260,5005449,1668483,2888556.721,5003901,697,0,0,0,0,136,136,0.79911969,0.79911969,0,3525,429,1166.305706,1360269,0,0,0,1,0,0,0,0,1,482.625,84,881.25,0,0,0,0,0,0,4,336,4,3525,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
192.168.10.14-104.20.16.243-49620-443-6,192.168.10.14,49620,104.20.16.243,443,6,03/07/2017 09:06:33,115555103,22,19,1067,5807,648,0,48.5,140.682943089027,2304,0,305.631578947368,665.005030100134,59.486771432327,0.354809081862875,2888877.575,4512223.33411471,10113769,3,115555103,5502623.95238095,4976021.52525042,10128731,4,111222715,6179039.72222222,5024509.05269079,10128987,58,0,0,0,0,452,524,0.190385360999592,0.164423720863284,0,2304,163.666666666667,470.529108851326,221397.642276423,0,0,0,1,0,0,0,0,0,167.658536585366,48.5,305.631578947368,0,0,0,0,0,0,22,1067,19,5807,8192,31,21,20,69959.2727272727,181784.848812045,618061,14962,10041197.1818182,63070.6719241492,10113769,9901092,Normal,Normal
172.16.0.1-192.168.10.50-54322-80-6,172.16.0.1,54322,192.168.10.50,80,6,5/7/2017 9:59,61,1,1,8,0,8,8,8,0,0,0,0,0,131147.541,32786.88525,61,0,61,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,16393.44262,16393.44262,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8,8,0,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-58184-80-6,172.16.0.1,58184,192.168.10.50,80,6,5/7/2017 11:11,2996,2,0,0,0,0,0,0,0,0,0,0,0,0,667.5567423,2996,0,2996,2996,2996,2996,0,2996,2996,0,0,0,0,0,0,0,0,0,64,0,667.5567423,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,227,-1,0,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-59084-21-6,172.16.0.1,59084,192.168.10.50,21,6,4/7/2017 10:12,9638712,9,15,118,188,30,0,13.11111111,11.17412686,34,0,12.53333333,14.54975045,31.7469803,2.489959239,419074.4348,1091474.237,3452417,3,6591952,823994,1527735.953,3495158,3,9638595,688471.0714,1347720.067,3452417,3,0,0,0,0,296,488,0.933734715,1.556224525,0,34,12.24,13.10305308,171.69,0,0,0,1,0,0,0,0,1,12.75,13.11111111,12.53333333,0,0,0,0,0,0,9,118,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-57290-21-6,172.16.0.1,57290,192.168.10.50,21,6,4/7/2017 9:58,242,2,1,14,0,14,0,7,9.899494937,0,0,0,0,57851.23967,12396.69421,121,66.46803743,168,74,242,242,0,242,242,0,0,0,0,0,1,0,0,0,64,20,8264.46281,4132.231405,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-36320-80-6,172.16.0.1,36320,192.168.10.50,80,6,5/7/2017 11:12,38889703,19,7,4176,11632,464,0,219.7894737,238.0269777,5792,0,1661.714286,2272.815414,406.4829191,0.668557433,1555588.12,3171577.842,13300000,0,33900000,1882802.333,3541016.841,13300000,0,37900000,6315124.5,10400000,26700000,4,0,0,0,0,624,232,0.488561201,0.179996232,0,5792,585.4814815,1286.10283,1654060.49,0,0,0,1,0,0,0,0,0,608,219.7894737,1661.714286,0,0,0,0,0,0,19,4176,7,11632,29200,235,9,32,3831497.5,5418336.526,7662840,155,8740514,3993418.019,13300000,6205778,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-41804-80-6,172.16.0.1,41804,192.168.10.50,80,6,5/7/2017 11:18,5006086,8,4,346,11632,346,0,43.25,122.3294731,11632,0,2908,5816,2392.687621,2.397082271,455098.7273,1507760.755,5001168,59,4918,702.5714286,1035.027513,3033,195,5006027,1668675.667,2889191.816,5004827,356,0,0,0,0,264,136,1.598054848,0.799027424,0,11632,921.3846154,3219.559948,10400000,0,0,0,1,0,0,0,0,0,998.1666667,43.25,2908,0,0,0,0,0,0,8,346,4,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-54648-21-6,172.16.0.1,54648,192.168.10.50,21,6,4/7/2017 9:38,240,2,1,14,0,14,0,7,9.899494937,0,0,0,0,58333.33333,12500,120,60.81118318,163,77,240,240,0,240,240,0,0,0,0,0,1,0,0,0,64,20,8333.333333,4166.666667,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-45146-5999-6,172.16.0.1,45146,192.168.10.50,5999,6,7/7/2017 2:55,49,1,1,0,6,0,0,0,0,6,6,6,0,122448.9796,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-40464-80-6,172.16.0.1,40464,192.168.10.50,80,6,5/7/2017 11:17,24053102,2,0,0,0,0,0,0,0,0,0,0,0,0,0.083149358,24100000,0,24100000,24100000,24100000,24100000,0,24100000,24100000,0,0,0,0,0,0,0,0,0,64,0,0.083149358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,296,-1,0,32,0,0,0,0,24100000,0,24100000,24100000,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-38878-80-6,172.16.0.1,38878,192.168.10.50,80,6,5/7/2017 11:13,7616142,7,5,317,11632,317,0,45.28571429,119.8147379,5840,0,2326.4,3185.599598,1568.904571,1.575600875,692376.5455,1630170.394,5003473,49,2612669,435444.8333,1065876.934,2611157,214,7616093,1904023.25,2405641.781,5004948,123,0,0,0,0,232,168,0.91910051,0.656500365,0,5840,919.1538462,2175.055242,4730865.308,0,0,0,1,0,0,0,0,0,995.75,45.28571429,2326.4,0,0,0,0,0,0,7,317,5,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-51144-22-6,172.16.0.1,51144,192.168.10.50,22,6,4/7/2017 2:58,11865379,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,400.577175,4.46677683,228180.3654,616196.7524,2202795,3,9683963,484198.15,854807.0986,2258005,338,11900000,382749.9677,764492.2488,2202795,3,0,0,0,0,680,1032,1.76985497,2.69692186,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-45406-80-6,172.16.0.1,45406,192.168.10.50,80,6,5/7/2017 11:19,11679728,7,5,307,11632,307,0,43.85714286,116.0350932,7288,0,2326.4,3351.290617,1022.198462,1.027421187,1061793.455,2390219.379,6674598,1,6681462,1113577,2726764.661,6679562,1,11700000,2919913,3439331.223,6674598,141,0,0,0,0,232,168,0.599329025,0.428092161,0,7288,918.3846154,2256.747938,5092911.256,0,0,0,1,0,0,0,0,0,994.9166667,43.85714286,2326.4,0,0,0,0,0,0,7,307,5,11632,29200,235,1,32,960,0,960,960,6674598,0,6674598,6674598,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-56858-80-6,172.16.0.1,56858,192.168.10.50,80,6,5/7/2017 9:55,102620478,14,3,2541,6,231,0,181.5,98.36333745,6,0,2,3.464101615,24.81960764,0.165658944,6413779.875,13200000,51300000,84,103000000,7893873,14300000,51300000,537,103000000,51300000,27900000,71000000,31600000,0,0,0,0,456,100,0.136425013,0.029233931,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3207040,4534616.391,6413498,582,19200000,18800000,51300000,5929606,Attack,DOS slowloris
172.16.0.1-192.168.10.50-39214-32781-6,172.16.0.1,39214,192.168.10.50,32781,6,7/7/2017 2:54,52,1,1,0,6,0,0,0,0,6,6,6,0,115384.6154,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,19230.76923,19230.76923,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-49488-139-6,172.16.0.1,49488,192.168.10.50,139,6,7/7/2017 3:09,11011349,4,2,18,0,18,0,4.5,9,0,0,0,0,1.634677095,0.544892365,2202269.8,3036065.466,6007126,68,11000000,3670449.667,3217570.061,6007126,569,6007765,6007765,0,6007765,6007765,0,0,0,0,136,72,0.363261577,0.181630788,0,18,2.571428571,6.803360514,46.28571429,0,0,0,1,0,0,0,0,0,3,4.5,0,0,0,0,0,0,0,4,18,2,0,29200,227,1,32,569,0,569,569,6007126,0,6007126,6007126,Attack,Port Scan
172.16.0.1-192.168.10.50-47386-22-6,172.16.0.1,47386,192.168.10.50,22,6,4/7/2017 2:20,12491487,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,380.4991351,4.242889578,240220.9038,645496.4026,2196192,4,10300000,512757.15,893895.5876,2232433,699,12500000,402948.9355,800434.5468,2196192,4,0,0,0,0,680,1032,1.681144927,2.561744651,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-33666-80-6,172.16.0.1,33666,192.168.10.50,80,6,5/7/2017 11:11,11392484,6,4,309,3525,309,0,51.5,126.1487218,3525,0,881.25,1762.5,336.5376682,0.877771696,1265831.556,2254092.667,5390357,58,6390876,1278175.2,2339430.301,5391103,264,10400000,3464739.667,3005685.776,5390357,1302,0,0,0,0,208,136,0.526663017,0.351108678,0,3525,348.5454545,1057.581331,1118478.273,0,0,0,1,0,0,0,0,0,383.4,51.5,881.25,0,0,0,0,0,0,6,309,4,3525,29200,235,1,32,999567,0,999567,999567,5390357,0,5390357,5390357,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-46946-22-6,172.16.0.1,46946,192.168.10.50,22,6,4/7/2017 2:15,13650792,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,348.1849258,3.882558609,262515.2308,713857.1861,2803019,3,11600000,609356.1053,1046719.263,2870365,735,13700000,426584.7813,875353.3945,2803019,3,0,0,0,0,648,1064,1.465116456,2.417442153,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,100.4,83.18181818,0,0,0,0,0,0,20,2008,33,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-49224-22-6,172.16.0.1,49224,192.168.10.50,22,6,4/7/2017 2:39,10836937,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,438.5925654,4.890680826,208402.6346,554615.8996,1996233,3,8799943,439997.15,769443.8753,1855922,285,10800000,349573.6774,687078.7074,1996233,3,0,0,0,0,680,1032,1.937816931,2.952863895,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-53838-80-6,172.16.0.1,53838,192.168.10.50,80,6,5/7/2017 9:48,106025562,5,4,247,0,231,0,49.4,101.5962598,0,0,0,0,2.329626888,0.08488519,13300000,35100000,100000000,41,106000000,26500000,49100000,100000000,211,106000000,35300000,56100000,100000000,665,0,0,0,0,168,136,0.047158439,0.037726751,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,410.5,481.539718,751,70,53000000,66400000,100000000,6025169,Attack,DOS slowloris
172.16.0.1-192.168.10.50-46892-22-6,172.16.0.1,46892,192.168.10.50,22,6,4/7/2017 2:15,13610478,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,349.2162435,3.89405868,261739.9615,708753.6779,2679238,3,11300000,567112.2,1003614.304,2734571,756,13600000,439044.3871,879558.0732,2679238,3,0,0,0,0,680,1032,1.542928911,2.351129769,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-44024-80-6,172.16.0.1,44024,192.168.10.50,80,6,5/7/2017 11:18,11325158,4,4,364,3525,364,0,91,182,3525,0,881.25,1762.5,343.3947676,0.706391911,1617879.714,2786997.338,6321671,39,6328829,2109609.667,3653292.089,6328068,139,11300000,3775039.667,3334480.359,6321671,772,0,0,0,0,136,136,0.353195955,0.353195955,0,3525,432.1111111,1166.06394,1359705.111,0,0,0,1,0,0,0,0,1,486.125,91,881.25,0,0,0,0,0,0,4,364,4,3525,29200,235,1,32,811,0,811,811,6321671,0,6321671,6321671,Attack,DOS goldeneye
